reading_id,session_id,food_id,food_type,timestamp,days_since_start,storage,mq135_baseline,mq3_baseline,mq135_mean,mq135_std,mq3_mean,mq3_std,fsr_median,temp_c,rh_pct,label,data_source,notes
0,2026-06-01_AM,APPLE_01,apple,2026-06-01T06:00:00,0.0,room,62,21,79,4.3,24,5.3,501,29.2,60.5,fresh,synthetic_v0,simulated; ranges are estimates
765,2026-07-02_PM,POTATO_03,potato,2026-07-02T18:00:00,31.5,room,72,19,257,6.2,154,3.3,162,28.7,70.8,rotten,synthetic_v0,simulated; ranges are estimates
766,2026-07-03_AM,POTATO_03,potato,2026-07-03T06:00:00,32.0,room,74,22,329,5.6,55,2.9,113,26.4,45.0,rotten,synthetic_v0,simulated; ranges are estimates
767,2026-07-03_PM,POTATO_03,potato,2026-07-03T18:00:00,32.5,room,66,19,228,8.2,111,3.8,139,29.0,61.6,rotten,synthetic_v0,simulated; ranges are estimates
768,2026-06-01_AM,POTATO_04,potato,2026-06-01T06:00:00,0.0,room,67,26,70,7.8,28,2.9,623,28.0,61.5,fresh,synthetic_v0,simulated; ranges are estimates
769,2026-06-01_PM,POTATO_04,potato,2026-06-01T18:00:00,0.5,room,76,21,98,4.8,24,1.5,501,28.4,66.5,fresh,synthetic_v0,simulated; ranges are estimates
770,2026-06-02_AM,POTATO_04,potato,2026-06-02T06:00:00,1.0,room,68,24,80,5.5,25,2.9,529,27.6,49.9,fresh,synthetic_v0,simulated; ranges are estimates
771,2026-06-02_PM,POTATO_04,potato,2026-06-02T18:00:00,1.5,room,72,25,85,7.0,31,3.5,523,27.8,68.4,fresh,synthetic_v0,simulated; ranges are estimates
772,2026-06-03_AM,POTATO_04,potato,2026-06-03T06:00:00,2.0,room,70,30,85,2.0,33,5.6,546,28.2,54.0,fresh,synthetic_v0,simulated; ranges are estimates
773,2026-06-03_PM,POTATO_04,potato,2026-06-03T18:00:00,2.5,room,78,24,91,8.2,27,4.3,589,29.9,69.1,fresh,synthetic_v0,simulated; ranges are estimates
774,2026-06-04_AM,POTATO_04,potato,2026-06-04T06:00:00,3.0,room,75,20,78,5.3,22,4.5,518,30.2,55.4,fresh,synthetic_v0,simulated; ranges are estimates
775,2026-06-04_PM,POTATO_04,potato,2026-06-04T18:00:00,3.5,room,72,27,83,6.2,33,4.7,555,27.4,66.7,fresh,synthetic_v0,simulated; ranges are estimates
776,2026-06-05_AM,POTATO_04,potato,2026-06-05T06:00:00,4.0,room,76,30,85,4.7,32,5.8,563,29.0,51.8,fresh,synthetic_v0,simulated; ranges are estimates
777,2026-06-05_PM,POTATO_04,potato,2026-06-05T18:00:00,4.5,room,76,21,91,2.0,25,3.4,600,28.5,63.7,fresh,synthetic_v0,simulated; ranges are estimates
778,2026-06-06_AM,POTATO_04,potato,2026-06-06T06:00:00,5.0,room,81,28,88,3.5,28,1.5,584,26.4,72.1,fresh,synthetic_v0,simulated; ranges are estimates
779,2026-06-06_PM,POTATO_04,potato,2026-06-06T18:00:00,5.5,room,76,29,79,4.9,34,3.9,487,28.3,54.2,fresh,synthetic_v0,simulated; ranges are estimates
780,2026-06-07_AM,POTATO_04,potato,2026-06-07T06:00:00,6.0,room,70,26,75,3.6,27,4.5,643,28.2,67.7,fresh,synthetic_v0,simulated; ranges are estimates
781,2026-06-07_PM,POTATO_04,potato,2026-06-07T18:00:00,6.5,room,77,31,90,6.8,34,4.6,464,28.7,55.8,fresh,synthetic_v0,simulated; ranges are estimates
782,2026-06-08_AM,POTATO_04,potato,2026-06-08T06:00:00,7.0,room,84,28,94,5.4,30,3.0,680,25.8,72.4,fresh,synthetic_v0,simulated; ranges are estimates
783,2026-06-08_PM,POTATO_04,potato,2026-06-08T18:00:00,7.5,room,80,31,95,4.1,37,3.4,585,27.4,55.3,fresh,synthetic_v0,simulated; ranges are estimates
784,2026-06-09_AM,POTATO_04,potato,2026-06-09T06:00:00,8.0,room,72,34,82,6.9,36,4.4,632,29.0,61.1,fresh,synthetic_v0,simulated; ranges are estimates
785,2026-06-09_PM,POTATO_04,potato,2026-06-09T18:00:00,8.5,room,81,32,91,6.8,38,4.6,571,27.1,53.5,fresh,synthetic_v0,simulated; ranges are estimates
786,2026-06-10_AM,POTATO_04,potato,2026-06-10T06:00:00,9.0,room,76,28,79,8.5,29,4.8,608,24.1,65.1,fresh,synthetic_v0,simulated; ranges are estimates
787,2026-06-10_PM,POTATO_04,potato,2026-06-10T18:00:00,9.5,room,76,31,86,8.7,36,4.0,593,29.6,67.5,fresh,synthetic_v0,simulated; ranges are estimates
788,2026-06-11_AM,POTATO_04,potato,2026-06-11T06:00:00,10.0,room,80,25,93,4.1,26,2.2,630,31.0,52.3,fresh,synthetic_v0,simulated; ranges are estimates
789,2026-06-11_PM,POTATO_04,potato,2026-06-11T18:00:00,10.5,room,82,30,93,3.8,33,3.4,594,29.4,62.0,fresh,synthetic_v0,simulated; ranges are estimates
790,2026-06-12_AM,POTATO_04,potato,2026-06-12T06:00:00,11.0,room,71,33,79,5.7,34,2.3,632,30.8,59.9,fresh,synthetic_v0,simulated; ranges are estimates
791,2026-06-12_PM,POTATO_04,potato,2026-06-12T18:00:00,11.5,room,76,29,86,8.7,33,5.2,561,27.6,71.0,fresh,synthetic_v0,simulated; ranges are estimates
792,2026-06-13_AM,POTATO_04,potato,2026-06-13T06:00:00,12.0,room,78,29,86,6.0,31,4.5,553,25.5,58.5,fresh,synthetic_v0,simulated; ranges are estimates
793,2026-06-13_PM,POTATO_04,potato,2026-06-13T18:00:00,12.5,room,74,33,82,5.9,35,6.7,642,29.0,56.7,fresh,synthetic_v0,simulated; ranges are estimates
794,2026-06-14_AM,POTATO_04,potato,2026-06-14T06:00:00,13.0,room,75,29,87,6.9,29,5.8,554,24.7,71.0,fresh,synthetic_v0,simulated; ranges are estimates
795,2026-06-14_PM,POTATO_04,potato,2026-06-14T18:00:00,13.5,room,74,24,76,7.3,26,3.2,591,26.3,56.7,fresh,synthetic_v0,simulated; ranges are estimates
796,2026-06-15_AM,POTATO_04,potato,2026-06-15T06:00:00,14.0,room,73,30,78,4.3,33,3.2,564,29.6,58.9,fresh,synthetic_v0,simulated; ranges are estimates
797,2026-06-15_PM,POTATO_04,potato,2026-06-15T18:00:00,14.5,room,70,32,84,4.8,40,4.0,646,26.1,58.4,fresh,synthetic_v0,simulated; ranges are estimates
798,2026-06-16_AM,POTATO_04,potato,2026-06-16T06:00:00,15.0,room,69,28,74,5.8,29,1.5,621,26.9,47.8,fresh,synthetic_v0,simulated; ranges are estimates
799,2026-06-16_PM,POTATO_04,potato,2026-06-16T18:00:00,15.5,room,72,31,80,3.7,36,5.1,571,29.2,67.6,fresh,synthetic_v0,simulated; ranges are estimates
800,2026-06-17_AM,POTATO_04,potato,2026-06-17T06:00:00,16.0,room,67,32,73,5.6,35,1.5,569,27.5,60.7,fresh,synthetic_v0,simulated; ranges are estimates
801,2026-06-17_PM,POTATO_04,potato,2026-06-17T18:00:00,16.5,room,68,34,76,8.1,37,6.2,567,26.9,54.2,fresh,synthetic_v0,simulated; ranges are estimates
802,2026-06-18_AM,POTATO_04,potato,2026-06-18T06:00:00,17.0,room,63,32,76,3.4,34,4.3,525,28.8,43.5,fresh,synthetic_v0,simulated; ranges are estimates
803,2026-06-18_PM,POTATO_04,potato,2026-06-18T18:00:00,17.5,room,67,33,84,5.4,38,3.8,541,26.6,52.2,fresh,synthetic_v0,simulated; ranges are estimates
804,2026-06-19_AM,POTATO_04,potato,2026-06-19T06:00:00,18.0,room,72,25,85,7.1,26,3.1,593,28.9,43.6,fresh,synthetic_v0,simulated; ranges are estimates
805,2026-06-19_PM,POTATO_04,potato,2026-06-19T18:00:00,18.5,room,68,20,83,3.7,25,3.0,530,28.3,43.7,fresh,synthetic_v0,simulated; ranges are estimates
806,2026-06-20_AM,POTATO_04,potato,2026-06-20T06:00:00,19.0,room,65,28,72,4.9,30,1.5,606,28.2,52.4,fresh,synthetic_v0,simulated; ranges are estimates
807,2026-06-20_PM,POTATO_04,potato,2026-06-20T18:00:00,19.5,room,63,29,75,6.5,35,3.9,523,29.8,55.7,fresh,synthetic_v0,simulated; ranges are estimates
808,2026-06-21_AM,POTATO_04,potato,2026-06-21T06:00:00,20.0,room,63,30,71,3.8,30,3.9,721,28.5,62.1,fresh,synthetic_v0,simulated; ranges are estimates
809,2026-06-21_PM,POTATO_04,potato,2026-06-21T18:00:00,20.5,room,63,26,70,7.2,32,3.5,584,27.5,56.4,fresh,synthetic_v0,simulated; ranges are estimates
810,2026-06-22_AM,POTATO_04,potato,2026-06-22T06:00:00,21.0,room,57,25,63,4.8,28,2.7,535,30.2,53.0,fresh,synthetic_v0,simulated; ranges are estimates
811,2026-06-22_PM,POTATO_04,potato,2026-06-22T18:00:00,21.5,room,65,29,71,3.5,32,4.6,637,28.2,63.0,fresh,synthetic_v0,simulated; ranges are estimates
812,2026-06-23_AM,POTATO_04,potato,2026-06-23T06:00:00,22.0,room,64,22,69,2.0,24,5.0,563,26.4,63.7,fresh,synthetic_v0,simulated; ranges are estimates
813,2026-06-23_PM,POTATO_04,potato,2026-06-23T18:00:00,22.5,room,68,25,81,6.0,32,5.0,542,27.7,69.2,fresh,synthetic_v0,simulated; ranges are estimates
814,2026-06-24_AM,POTATO_04,potato,2026-06-24T06:00:00,23.0,room,60,30,77,8.4,32,2.2,622,26.0,70.1,fresh,synthetic_v0,simulated; ranges are estimates
815,2026-06-24_PM,POTATO_04,potato,2026-06-24T18:00:00,23.5,room,63,24,65,7.8,28,5.5,557,28.9,63.2,fresh,synthetic_v0,simulated; ranges are estimates
816,2026-06-25_AM,POTATO_04,potato,2026-06-25T06:00:00,24.0,room,56,25,86,2.6,33,3.4,570,26.9,61.4,ripe,synthetic_v0,simulated; ranges are estimates
817,2026-06-25_PM,POTATO_04,potato,2026-06-25T18:00:00,24.5,room,62,23,82,5.3,29,2.2,430,27.9,58.7,ripe,synthetic_v0,simulated; ranges are estimates
818,2026-06-26_AM,POTATO_04,potato,2026-06-26T06:00:00,25.0,room,59,26,84,6.0,33,3.2,467,28.0,65.7,ripe,synthetic_v0,simulated; ranges are estimates
819,2026-06-26_PM,POTATO_04,potato,2026-06-26T18:00:00,25.5,room,61,24,94,6.1,30,6.3,514,26.3,48.2,ripe,synthetic_v0,simulated; ranges are estimates
820,2026-06-27_AM,POTATO_04,potato,2026-06-27T06:00:00,26.0,room,60,18,74,5.0,25,3.4,475,27.1,73.2,ripe,synthetic_v0,simulated; ranges are estimates
821,2026-06-27_PM,POTATO_04,potato,2026-06-27T18:00:00,26.5,room,60,18,87,7.7,32,5.6,452,27.2,54.1,ripe,synthetic_v0,simulated; ranges are estimates
822,2026-06-28_AM,POTATO_04,potato,2026-06-28T06:00:00,27.0,room,67,23,80,7.2,26,3.6,363,27.8,46.5,ripe,synthetic_v0,simulated; ranges are estimates
823,2026-06-28_PM,POTATO_04,potato,2026-06-28T18:00:00,27.5,room,59,20,88,6.0,29,5.7,577,26.8,46.6,ripe,synthetic_v0,simulated; ranges are estimates
824,2026-06-29_AM,POTATO_04,potato,2026-06-29T06:00:00,28.0,room,64,16,89,9.5,19,3.2,389,25.5,67.2,ripe,synthetic_v0,simulated; ranges are estimates
825,2026-06-29_PM,POTATO_04,potato,2026-06-29T18:00:00,28.5,room,62,24,85,7.5,33,3.9,502,28.8,66.0,ripe,synthetic_v0,simulated; ranges are estimates
826,2026-06-30_AM,POTATO_04,potato,2026-06-30T06:00:00,29.0,room,67,20,80,5.2,27,5.9,478,25.9,73.2,ripe,synthetic_v0,simulated; ranges are estimates
827,2026-06-30_PM,POTATO_04,potato,2026-06-30T18:00:00,29.5,room,66,22,80,7.4,29,3.7,491,24.7,47.7,ripe,synthetic_v0,simulated; ranges are estimates
828,2026-07-01_AM,POTATO_04,potato,2026-07-01T06:00:00,30.0,room,76,17,113,7.3,20,2.8,468,30.4,60.6,ripe,synthetic_v0,simulated; ranges are estimates
829,2026-07-01_PM,POTATO_04,potato,2026-07-01T18:00:00,30.5,room,70,20,111,4.8,28,5.1,553,28.7,51.5,ripe,synthetic_v0,simulated; ranges are estimates
830,2026-07-02_AM,POTATO_04,potato,2026-07-02T06:00:00,31.0,room,70,20,123,5.9,49,3.9,334,27.9,57.1,overripe,synthetic_v0,simulated; ranges are estimates
831,2026-07-02_PM,POTATO_04,potato,2026-07-02T18:00:00,31.5,room,70,18,119,10.1,43,2.0,302,28.6,62.0,overripe,synthetic_v0,simulated; ranges are estimates
832,2026-07-03_AM,POTATO_04,potato,2026-07-03T06:00:00,32.0,room,72,24,159,2.3,44,4.1,337,26.8,58.5,overripe,synthetic_v0,simulated; ranges are estimates
833,2026-07-03_PM,POTATO_04,potato,2026-07-03T18:00:00,32.5,room,64,21,135,8.3,35,4.9,285,29.7,72.5,overripe,synthetic_v0,simulated; ranges are estimates
834,2026-07-04_AM,POTATO_04,potato,2026-07-04T06:00:00,33.0,room,69,24,112,4.1,57,4.9,303,29.4,67.3,overripe,synthetic_v0,simulated; ranges are estimates
835,2026-07-04_PM,POTATO_04,potato,2026-07-04T18:00:00,33.5,room,73,20,148,7.7,54,1.6,337,27.8,48.9,overripe,synthetic_v0,simulated; ranges are estimates
836,2026-07-05_AM,POTATO_04,potato,2026-07-05T06:00:00,34.0,room,75,25,134,2.0,51,3.2,364,28.5,36.8,overripe,synthetic_v0,simulated; ranges are estimates
837,2026-07-05_PM,POTATO_04,potato,2026-07-05T18:00:00,34.5,room,70,23,147,7.1,61,3.5,338,28.2,54.9,overripe,synthetic_v0,simulated; ranges are estimates
838,2026-07-06_AM,POTATO_04,potato,2026-07-06T06:00:00,35.0,room,80,25,380,8.6,93,4.8,91,28.5,54.9,rotten,synthetic_v0,simulated; ranges are estimates
839,2026-07-06_PM,POTATO_04,potato,2026-07-06T18:00:00,35.5,room,77,17,380,3.2,165,4.3,174,31.2,53.1,rotten,synthetic_v0,simulated; ranges are estimates
840,2026-07-07_AM,POTATO_04,potato,2026-07-07T06:00:00,36.0,room,76,25,325,4.0,201,5.8,102,26.2,58.4,rotten,synthetic_v0,simulated; ranges are estimates
841,2026-07-07_PM,POTATO_04,potato,2026-07-07T18:00:00,36.5,room,76,24,318,14.1,95,5.0,199,28.1,49.6,rotten,synthetic_v0,simulated; ranges are estimates
842,2026-07-08_AM,POTATO_04,potato,2026-07-08T06:00:00,37.0,room,75,20,247,8.5,103,3.8,227,26.2,70.7,rotten,synthetic_v0,simulated; ranges are estimates
843,2026-07-08_PM,POTATO_04,potato,2026-07-08T18:00:00,37.5,room,77,16,357,5.8,16,5.1,98,27.2,53.3,rotten,synthetic_v0,simulated; ranges are estimates
844,2026-07-09_AM,POTATO_04,potato,2026-07-09T06:00:00,38.0,room,81,20,325,7.5,61,4.4,72,29.4,55.7,rotten,synthetic_v0,simulated; ranges are estimates
845,2026-07-09_PM,POTATO_04,potato,2026-07-09T18:00:00,38.5,room,75,25,367,4.6,159,2.8,181,27.7,49.6,rotten,synthetic_v0,simulated; ranges are estimates
846,2026-07-10_AM,POTATO_04,potato,2026-07-10T06:00:00,39.0,room,74,24,325,6.9,68,6.3,172,28.9,68.5,rotten,synthetic_v0,simulated; ranges are estimates
847,2026-07-10_PM,POTATO_04,potato,2026-07-10T18:00:00,39.5,room,80,25,281,6.9,108,5.0,127,28.6,58.6,rotten,synthetic_v0,simulated; ranges are estimates
848,2026-06-01_AM,POTATO_05,potato,2026-06-01T06:00:00,0.0,room,69,20,79,9.2,21,2.3,634,29.1,77.5,fresh,synthetic_v0,simulated; ranges are estimates
849,2026-06-01_PM,POTATO_05,potato,2026-06-01T18:00:00,0.5,room,74,25,79,4.6,28,3.5,628,27.8,63.9,fresh,synthetic_v0,simulated; ranges are estimates
850,2026-06-02_AM,POTATO_05,potato,2026-06-02T06:00:00,1.0,room,67,24,75,6.5,25,1.6,768,28.6,64.4,fresh,synthetic_v0,simulated; ranges are estimates
851,2026-06-02_PM,POTATO_05,potato,2026-06-02T18:00:00,1.5,room,71,22,80,7.2,29,6.6,677,28.8,55.5,fresh,synthetic_v0,simulated; ranges are estimates
852,2026-06-03_AM,POTATO_05,potato,2026-06-03T06:00:00,2.0,room,78,25,87,6.1,25,4.6,608,25.4,64.0,fresh,synthetic_v0,simulated; ranges are estimates
853,2026-06-03_PM,POTATO_05,potato,2026-06-03T18:00:00,2.5,room,70,30,76,8.5,35,4.0,615,27.8,64.7,fresh,synthetic_v0,simulated; ranges are estimates
854,2026-06-04_AM,POTATO_05,potato,2026-06-04T06:00:00,3.0,room,70,23,81,7.7,24,4.8,605,26.1,55.0,fresh,synthetic_v0,simulated; ranges are estimates
855,2026-06-04_PM,POTATO_05,potato,2026-06-04T18:00:00,3.5,room,71,32,82,4.7,39,4.2,591,28.7,59.2,fresh,synthetic_v0,simulated; ranges are estimates
856,2026-06-05_AM,POTATO_05,potato,2026-06-05T06:00:00,4.0,room,77,28,85,6.5,29,4.6,642,28.3,50.6,fresh,synthetic_v0,simulated; ranges are estimates
857,2026-06-05_PM,POTATO_05,potato,2026-06-05T18:00:00,4.5,room,72,29,86,3.7,35,6.0,678,28.3,54.6,fresh,synthetic_v0,simulated; ranges are estimates
858,2026-06-06_AM,POTATO_05,potato,2026-06-06T06:00:00,5.0,room,76,27,91,7.1,28,2.9,674,28.3,62.2,fresh,synthetic_v0,simulated; ranges are estimates
859,2026-06-06_PM,POTATO_05,potato,2026-06-06T18:00:00,5.5,room,71,29,83,8.7,34,2.2,680,27.5,65.3,fresh,synthetic_v0,simulated; ranges are estimates
860,2026-06-07_AM,POTATO_05,potato,2026-06-07T06:00:00,6.0,room,79,30,101,5.4,33,2.5,729,27.5,65.7,fresh,synthetic_v0,simulated; ranges are estimates
861,2026-06-07_PM,POTATO_05,potato,2026-06-07T18:00:00,6.5,room,79,30,89,7.7,34,2.5,706,29.1,54.8,fresh,synthetic_v0,simulated; ranges are estimates
862,2026-06-08_AM,POTATO_05,potato,2026-06-08T06:00:00,7.0,room,80,29,96,7.2,30,2.7,676,27.9,57.9,fresh,synthetic_v0,simulated; ranges are estimates
863,2026-06-08_PM,POTATO_05,potato,2026-06-08T18:00:00,7.5,room,76,28,86,3.2,34,4.8,683,25.9,65.0,fresh,synthetic_v0,simulated; ranges are estimates
864,2026-06-09_AM,POTATO_05,potato,2026-06-09T06:00:00,8.0,room,76,30,79,4.4,32,3.1,717,28.7,63.8,fresh,synthetic_v0,simulated; ranges are estimates
865,2026-06-09_PM,POTATO_05,potato,2026-06-09T18:00:00,8.5,room,68,36,84,7.3,41,3.2,563,28.8,58.2,fresh,synthetic_v0,simulated; ranges are estimates
866,2026-06-10_AM,POTATO_05,potato,2026-06-10T06:00:00,9.0,room,79,27,92,10.5,28,6.4,790,29.9,59.3,fresh,synthetic_v0,simulated; ranges are estimates
867,2026-06-10_PM,POTATO_05,potato,2026-06-10T18:00:00,9.5,room,82,30,100,3.5,34,3.1,664,25.3,67.6,fresh,synthetic_v0,simulated; ranges are estimates
868,2026-06-11_AM,POTATO_05,potato,2026-06-11T06:00:00,10.0,room,71,31,76,5.3,31,5.3,679,26.1,53.9,fresh,synthetic_v0,simulated; ranges are estimates
869,2026-06-11_PM,POTATO_05,potato,2026-06-11T18:00:00,10.5,room,68,23,91,5.4,30,5.3,620,27.2,61.9,fresh,synthetic_v0,simulated; ranges are estimates
870,2026-06-12_AM,POTATO_05,potato,2026-06-12T06:00:00,11.0,room,76,28,83,6.9,30,3.3,612,28.2,71.1,fresh,synthetic_v0,simulated; ranges are estimates
871,2026-06-12_PM,POTATO_05,potato,2026-06-12T18:00:00,11.5,room,76,33,84,2.1,36,3.9,773,30.2,53.7,fresh,synthetic_v0,simulated; ranges are estimates
872,2026-06-13_AM,POTATO_05,potato,2026-06-13T06:00:00,12.0,room,75,31,85,8.7,34,3.5,691,26.9,58.2,fresh,synthetic_v0,simulated; ranges are estimates
873,2026-06-13_PM,POTATO_05,potato,2026-06-13T18:00:00,12.5,room,71,31,79,7.5,36,3.3,602,29.7,56.9,fresh,synthetic_v0,simulated; ranges are estimates
874,2026-06-14_AM,POTATO_05,potato,2026-06-14T06:00:00,13.0,room,77,30,89,8.0,32,3.9,574,29.2,65.5,fresh,synthetic_v0,simulated; ranges are estimates
875,2026-06-14_PM,POTATO_05,potato,2026-06-14T18:00:00,13.5,room,71,27,82,8.0,33,4.6,656,28.4,57.0,fresh,synthetic_v0,simulated; ranges are estimates
876,2026-06-15_AM,POTATO_05,potato,2026-06-15T06:00:00,14.0,room,74,33,82,6.2,35,6.6,668,29.8,60.6,fresh,synthetic_v0,simulated; ranges are estimates
877,2026-06-15_PM,POTATO_05,potato,2026-06-15T18:00:00,14.5,room,74,27,87,3.8,33,5.5,707,27.9,52.1,fresh,synthetic_v0,simulated; ranges are estimates
878,2026-06-16_AM,POTATO_05,potato,2026-06-16T06:00:00,15.0,room,76,34,87,8.8,36,5.1,708,26.0,76.1,fresh,synthetic_v0,simulated; ranges are estimates
879,2026-06-16_PM,POTATO_05,potato,2026-06-16T18:00:00,15.5,room,75,28,89,7.5,31,3.2,684,26.3,63.1,fresh,synthetic_v0,simulated; ranges are estimates
880,2026-06-17_AM,POTATO_05,potato,2026-06-17T06:00:00,16.0,room,67,29,70,7.2,31,2.8,706,26.2,60.1,fresh,synthetic_v0,simulated; ranges are estimates
881,2026-06-17_PM,POTATO_05,potato,2026-06-17T18:00:00,16.5,room,72,30,85,2.7,36,4.3,677,31.1,49.7,fresh,synthetic_v0,simulated; ranges are estimates
882,2026-06-18_AM,POTATO_05,potato,2026-06-18T06:00:00,17.0,room,68,28,78,6.2,30,5.9,729,27.8,57.2,fresh,synthetic_v0,simulated; ranges are estimates
883,2026-06-18_PM,POTATO_05,potato,2026-06-18T18:00:00,17.5,room,65,23,87,5.2,28,3.6,704,29.5,76.1,fresh,synthetic_v0,simulated; ranges are estimates
884,2026-06-19_AM,POTATO_05,potato,2026-06-19T06:00:00,18.0,room,72,30,82,3.1,32,2.3,624,28.1,57.7,fresh,synthetic_v0,simulated; ranges are estimates
885,2026-06-19_PM,POTATO_05,potato,2026-06-19T18:00:00,18.5,room,61,28,67,4.8,32,5.4,648,25.1,44.1,fresh,synthetic_v0,simulated; ranges are estimates
886,2026-06-20_AM,POTATO_05,potato,2026-06-20T06:00:00,19.0,room,65,27,96,6.0,31,3.3,487,30.3,57.4,ripe,synthetic_v0,simulated; ranges are estimates
887,2026-06-20_PM,POTATO_05,potato,2026-06-20T18:00:00,19.5,room,65,34,100,6.6,45,4.3,569,28.2,55.4,ripe,synthetic_v0,simulated; ranges are estimates
888,2026-06-21_AM,POTATO_05,potato,2026-06-21T06:00:00,20.0,room,65,32,104,4.3,39,3.6,575,29.4,71.9,ripe,synthetic_v0,simulated; ranges are estimates
889,2026-06-21_PM,POTATO_05,potato,2026-06-21T18:00:00,20.5,room,61,25,94,6.5,41,3.5,543,29.4,70.9,ripe,synthetic_v0,simulated; ranges are estimates
890,2026-06-22_AM,POTATO_05,potato,2026-06-22T06:00:00,21.0,room,59,25,95,8.0,30,5.7,508,27.3,61.7,ripe,synthetic_v0,simulated; ranges are estimates
891,2026-06-22_PM,POTATO_05,potato,2026-06-22T18:00:00,21.5,room,58,23,89,3.9,29,4.7,497,25.0,51.9,ripe,synthetic_v0,simulated; ranges are estimates
892,2026-06-23_AM,POTATO_05,potato,2026-06-23T06:00:00,22.0,room,55,26,66,9.3,32,1.5,615,28.4,52.1,ripe,synthetic_v0,simulated; ranges are estimates
893,2026-06-23_PM,POTATO_05,potato,2026-06-23T18:00:00,22.5,room,58,25,95,2.0,32,2.9,568,26.8,60.6,ripe,synthetic_v0,simulated; ranges are estimates
894,2026-06-24_AM,POTATO_05,potato,2026-06-24T06:00:00,23.0,room,61,24,87,6.3,29,3.6,560,28.6,66.6,ripe,synthetic_v0,simulated; ranges are estimates
895,2026-06-24_PM,POTATO_05,potato,2026-06-24T18:00:00,23.5,room,60,24,81,5.3,39,2.6,466,31.3,56.0,ripe,synthetic_v0,simulated; ranges are estimates
896,2026-06-25_AM,POTATO_05,potato,2026-06-25T06:00:00,24.0,room,60,22,88,2.0,27,4.1,526,28.0,68.3,ripe,synthetic_v0,simulated; ranges are estimates
897,2026-06-25_PM,POTATO_05,potato,2026-06-25T18:00:00,24.5,room,67,23,88,3.6,34,3.7,504,30.1,61.4,ripe,synthetic_v0,simulated; ranges are estimates
898,2026-06-26_AM,POTATO_05,potato,2026-06-26T06:00:00,25.0,room,68,21,160,6.4,41,5.0,379,28.4,54.1,overripe,synthetic_v0,simulated; ranges are estimates
899,2026-06-26_PM,POTATO_05,potato,2026-06-26T18:00:00,25.5,room,66,28,108,5.7,63,4.8,348,27.3,57.8,overripe,synthetic_v0,simulated; ranges are estimates
900,2026-06-27_AM,POTATO_05,potato,2026-06-27T06:00:00,26.0,room,63,27,136,6.3,41,2.3,300,25.7,65.1,overripe,synthetic_v0,simulated; ranges are estimates
901,2026-06-27_PM,POTATO_05,potato,2026-06-27T18:00:00,26.5,room,66,21,145,2.0,58,3.6,400,28.8,56.7,overripe,synthetic_v0,simulated; ranges are estimates
902,2026-06-28_AM,POTATO_05,potato,2026-06-28T06:00:00,27.0,room,64,24,138,5.8,68,3.7,429,23.7,57.4,overripe,synthetic_v0,simulated; ranges are estimates
903,2026-06-28_PM,POTATO_05,potato,2026-06-28T18:00:00,27.5,room,58,22,147,10.6,68,4.3,365,26.0,55.5,overripe,synthetic_v0,simulated; ranges are estimates
904,2026-06-29_AM,POTATO_05,potato,2026-06-29T06:00:00,28.0,room,63,23,119,5.1,47,5.2,357,29.0,69.3,overripe,synthetic_v0,simulated; ranges are estimates
905,2026-06-29_PM,POTATO_05,potato,2026-06-29T18:00:00,28.5,room,64,25,113,8.4,41,3.1,367,27.3,58.3,overripe,synthetic_v0,simulated; ranges are estimates
906,2026-06-30_AM,POTATO_05,potato,2026-06-30T06:00:00,29.0,room,69,19,258,8.4,55,4.1,124,26.9,69.9,rotten,synthetic_v0,simulated; ranges are estimates
907,2026-06-30_PM,POTATO_05,potato,2026-06-30T18:00:00,29.5,room,64,25,300,6.8,59,3.5,282,29.4,65.6,rotten,synthetic_v0,simulated; ranges are estimates
908,2026-07-01_AM,POTATO_05,potato,2026-07-01T06:00:00,30.0,room,73,18,324,6.0,61,4.4,192,27.8,58.0,rotten,synthetic_v0,simulated; ranges are estimates
909,2026-07-01_PM,POTATO_05,potato,2026-07-01T18:00:00,30.5,room,64,23,256,6.0,141,1.7,179,26.0,53.8,rotten,synthetic_v0,simulated; ranges are estimates
910,2026-07-02_AM,POTATO_05,potato,2026-07-02T06:00:00,31.0,room,61,24,316,2.4,114,4.0,34,31.0,54.4,rotten,synthetic_v0,simulated; ranges are estimates
911,2026-07-02_PM,POTATO_05,potato,2026-07-02T18:00:00,31.5,room,73,19,392,8.8,99,4.1,117,29.6,54.5,rotten,synthetic_v0,simulated; ranges are estimates
912,2026-07-03_AM,POTATO_05,potato,2026-07-03T06:00:00,32.0,room,77,21,336,6.0,117,3.3,127,29.4,58.4,rotten,synthetic_v0,simulated; ranges are estimates
913,2026-07-03_PM,POTATO_05,potato,2026-07-03T18:00:00,32.5,room,65,15,339,6.3,60,3.9,172,28.7,61.3,rotten,synthetic_v0,simulated; ranges are estimates
