reading_id,session_id,food_id,food_type,timestamp,days_since_start,storage,mq135_baseline,mq3_baseline,mq135_mean,mq135_std,mq3_mean,mq3_std,fsr_median,temp_c,rh_pct,label,data_source,notes
0,2026-06-01_AM,APPLE_01,apple,2026-06-01T06:00:00,0.0,room,68,26,95,6.7,37,4.5,417,27.5,55.0,fresh,synthetic_v2,simulated; true spoil=0.24
7409,2026-06-28_PM,POTATO_05,potato,2026-06-28T18:00:00,27.5,room,63,22,131,10.1,51,6.2,383,25.8,63.4,overripe,synthetic_v2,simulated; true spoil=0.54
7410,2026-06-29_AM,POTATO_05,potato,2026-06-29T06:00:00,28.0,room,67,20,134,7.6,52,5.5,359,24.0,73.4,ripe,synthetic_v2,simulated; true spoil=0.55
7411,2026-06-29_PM,POTATO_05,potato,2026-06-29T18:00:00,28.5,room,65,23,141,6.1,55,6.4,360,25.6,53.1,ripe,synthetic_v2,simulated; true spoil=0.55
7412,2026-06-30_AM,POTATO_05,potato,2026-06-30T06:00:00,29.0,room,66,19,140,9.0,56,5.6,364,23.6,70.5,ripe,synthetic_v2,simulated; true spoil=0.56
7413,2026-06-30_PM,POTATO_05,potato,2026-06-30T18:00:00,29.5,room,61,21,139,6.6,58,6.2,354,26.3,69.9,ripe,synthetic_v2,simulated; true spoil=0.56
7414,2026-07-01_AM,POTATO_05,potato,2026-07-01T06:00:00,30.0,room,74,23,153,7.3,54,5.1,356,25.8,67.2,overripe,synthetic_v2,simulated; true spoil=0.57
7415,2026-07-01_PM,POTATO_05,potato,2026-07-01T18:00:00,30.5,room,69,22,150,8.5,57,4.7,356,26.3,69.6,overripe,synthetic_v2,simulated; true spoil=0.57
7416,2026-07-02_AM,POTATO_05,potato,2026-07-02T06:00:00,31.0,room,64,23,136,8.3,60,4.8,331,25.4,55.3,overripe,synthetic_v2,simulated; true spoil=0.58
7417,2026-07-02_PM,POTATO_05,potato,2026-07-02T18:00:00,31.5,room,78,19,158,9.4,51,5.0,351,24.6,57.0,overripe,synthetic_v2,simulated; true spoil=0.58
7418,2026-07-03_AM,POTATO_05,potato,2026-07-03T06:00:00,32.0,room,74,21,160,9.0,59,7.5,349,24.4,63.3,overripe,synthetic_v2,simulated; true spoil=0.59
7419,2026-07-03_PM,POTATO_05,potato,2026-07-03T18:00:00,32.5,room,74,18,167,10.1,58,5.4,352,27.1,63.2,overripe,synthetic_v2,simulated; true spoil=0.59
7420,2026-07-04_AM,POTATO_05,potato,2026-07-04T06:00:00,33.0,room,70,21,152,8.2,53,4.9,347,25.3,66.5,overripe,synthetic_v2,simulated; true spoil=0.60
7421,2026-07-04_PM,POTATO_05,potato,2026-07-04T18:00:00,33.5,room,70,23,154,8.3,63,6.1,334,23.9,59.8,overripe,synthetic_v2,simulated; true spoil=0.60
7422,2026-07-05_AM,POTATO_05,potato,2026-07-05T06:00:00,34.0,room,71,21,159,9.8,63,5.9,338,23.5,62.5,overripe,synthetic_v2,simulated; true spoil=0.61
7423,2026-07-05_PM,POTATO_05,potato,2026-07-05T18:00:00,34.5,room,73,24,166,10.7,61,5.5,354,27.0,60.5,overripe,synthetic_v2,simulated; true spoil=0.61
7424,2026-07-06_AM,POTATO_05,potato,2026-07-06T06:00:00,35.0,room,74,21,158,8.2,57,6.8,320,23.3,54.2,overripe,synthetic_v2,simulated; true spoil=0.62
7425,2026-07-06_PM,POTATO_05,potato,2026-07-06T18:00:00,35.5,room,74,21,168,9.5,66,5.5,331,26.8,65.1,overripe,synthetic_v2,simulated; true spoil=0.62
7426,2026-07-07_AM,POTATO_05,potato,2026-07-07T06:00:00,36.0,room,70,24,152,9.0,69,4.7,311,25.2,61.2,overripe,synthetic_v2,simulated; true spoil=0.62
7427,2026-07-07_PM,POTATO_05,potato,2026-07-07T18:00:00,36.5,room,73,24,167,9.5,67,6.7,321,26.5,52.4,overripe,synthetic_v2,simulated; true spoil=0.62
7428,2026-07-08_AM,POTATO_05,potato,2026-07-08T06:00:00,37.0,room,75,21,165,10.4,62,5.2,324,25.5,60.1,overripe,synthetic_v2,simulated; true spoil=0.63
7429,2026-07-08_PM,POTATO_05,potato,2026-07-08T18:00:00,37.5,room,77,21,168,10.0,62,5.6,307,25.6,59.5,overripe,synthetic_v2,simulated; true spoil=0.63
7430,2026-07-09_AM,POTATO_05,potato,2026-07-09T06:00:00,38.0,room,76,18,169,11.7,64,4.4,311,25.8,55.7,overripe,synthetic_v2,simulated; true spoil=0.64
7431,2026-07-09_PM,POTATO_05,potato,2026-07-09T18:00:00,38.5,room,79,22,178,10.2,67,5.3,315,28.0,59.3,overripe,synthetic_v2,simulated; true spoil=0.64
7432,2026-07-10_AM,POTATO_05,potato,2026-07-10T06:00:00,39.0,room,76,21,170,9.5,66,6.4,322,25.8,53.3,overripe,synthetic_v2,simulated; true spoil=0.65
7433,2026-07-10_PM,POTATO_05,potato,2026-07-10T18:00:00,39.5,room,77,24,172,11.8,72,5.3,320,27.4,60.2,overripe,synthetic_v2,simulated; true spoil=0.65
7434,2026-07-11_AM,POTATO_05,potato,2026-07-11T06:00:00,40.0,room,76,24,168,8.1,68,5.5,334,25.1,58.6,overripe,synthetic_v2,simulated; true spoil=0.66
7435,2026-07-11_PM,POTATO_05,potato,2026-07-11T18:00:00,40.5,room,78,24,180,10.1,69,5.5,326,27.4,59.5,overripe,synthetic_v2,simulated; true spoil=0.66
7436,2026-07-12_AM,POTATO_05,potato,2026-07-12T06:00:00,41.0,room,75,21,169,9.2,71,6.7,333,27.1,45.4,overripe,synthetic_v2,simulated; true spoil=0.67
7437,2026-07-12_PM,POTATO_05,potato,2026-07-12T18:00:00,41.5,room,76,23,180,11.8,74,6.5,319,29.1,50.2,overripe,synthetic_v2,simulated; true spoil=0.67
7438,2026-07-13_AM,POTATO_05,potato,2026-07-13T06:00:00,42.0,room,73,24,175,9.9,72,4.7,290,26.5,56.4,overripe,synthetic_v2,simulated; true spoil=0.67
7439,2026-07-13_PM,POTATO_05,potato,2026-07-13T18:00:00,42.5,room,71,20,181,10.4,70,5.3,285,27.0,59.4,overripe,synthetic_v2,simulated; true spoil=0.67
7440,2026-07-14_AM,POTATO_05,potato,2026-07-14T06:00:00,43.0,room,71,23,178,9.8,75,5.9,298,27.7,60.4,overripe,synthetic_v2,simulated; true spoil=0.68
7441,2026-07-14_PM,POTATO_05,potato,2026-07-14T18:00:00,43.5,room,70,24,177,8.1,74,5.6,291,30.4,57.8,overripe,synthetic_v2,simulated; true spoil=0.68
7442,2026-07-15_AM,POTATO_05,potato,2026-07-15T06:00:00,44.0,room,74,23,170,9.5,75,6.7,321,26.8,51.1,overripe,synthetic_v2,simulated; true spoil=0.69
7443,2026-07-15_PM,POTATO_05,potato,2026-07-15T18:00:00,44.5,room,73,25,178,10.1,76,5.9,308,28.5,48.4,overripe,synthetic_v2,simulated; true spoil=0.69
7444,2026-07-16_AM,POTATO_05,potato,2026-07-16T06:00:00,45.0,room,71,25,176,9.3,81,5.2,284,28.2,48.0,overripe,synthetic_v2,simulated; true spoil=0.70
7445,2026-07-16_PM,POTATO_05,potato,2026-07-16T18:00:00,45.5,room,69,23,184,12.5,80,5.7,268,29.8,50.1,overripe,synthetic_v2,simulated; true spoil=0.70
7446,2026-07-17_AM,POTATO_05,potato,2026-07-17T06:00:00,46.0,room,71,28,183,9.6,83,7.9,312,28.5,46.0,overripe,synthetic_v2,simulated; true spoil=0.70
7447,2026-07-17_PM,POTATO_05,potato,2026-07-17T18:00:00,46.5,room,70,25,182,10.0,80,5.1,291,30.5,51.2,overripe,synthetic_v2,simulated; true spoil=0.70
7448,2026-07-18_AM,POTATO_05,potato,2026-07-18T06:00:00,47.0,room,72,32,183,10.3,89,6.6,287,29.4,34.1,overripe,synthetic_v2,simulated; true spoil=0.71
7449,2026-07-18_PM,POTATO_05,potato,2026-07-18T18:00:00,47.5,room,71,24,188,10.6,81,6.9,267,31.8,50.2,overripe,synthetic_v2,simulated; true spoil=0.71
7450,2026-07-19_AM,POTATO_05,potato,2026-07-19T06:00:00,48.0,room,69,32,184,11.0,86,7.1,265,29.7,40.9,overripe,synthetic_v2,simulated; true spoil=0.72
7451,2026-07-19_PM,POTATO_05,potato,2026-07-19T18:00:00,48.5,room,70,28,196,11.1,89,6.4,282,31.0,52.0,overripe,synthetic_v2,simulated; true spoil=0.72
7452,2026-07-20_AM,POTATO_05,potato,2026-07-20T06:00:00,49.0,room,71,29,190,10.0,92,7.7,273,32.0,56.2,overripe,synthetic_v2,simulated; true spoil=0.72
7453,2026-07-20_PM,POTATO_05,potato,2026-07-20T18:00:00,49.5,room,70,29,197,11.9,89,6.7,289,32.7,57.6,overripe,synthetic_v2,simulated; true spoil=0.72
7454,2026-07-21_AM,POTATO_05,potato,2026-07-21T06:00:00,50.0,room,63,27,177,9.9,90,5.4,283,31.5,51.7,overripe,synthetic_v2,simulated; true spoil=0.73
7455,2026-07-21_PM,POTATO_05,potato,2026-07-21T18:00:00,50.5,room,70,28,189,11.6,93,7.1,285,33.2,55.7,overripe,synthetic_v2,simulated; true spoil=0.73
7456,2026-07-22_AM,POTATO_05,potato,2026-07-22T06:00:00,51.0,room,65,31,187,10.9,89,7.6,269,30.1,44.1,overripe,synthetic_v2,simulated; true spoil=0.73
7457,2026-07-22_PM,POTATO_05,potato,2026-07-22T18:00:00,51.5,room,60,28,185,12.1,81,6.3,268,30.6,53.7,overripe,synthetic_v2,simulated; true spoil=0.73
7458,2026-07-23_AM,POTATO_05,potato,2026-07-23T06:00:00,52.0,room,66,30,190,10.2,92,7.3,276,30.9,41.1,overripe,synthetic_v2,simulated; true spoil=0.74
7459,2026-07-23_PM,POTATO_05,potato,2026-07-23T18:00:00,52.5,room,66,29,197,11.5,87,5.8,273,31.0,54.7,overripe,synthetic_v2,simulated; true spoil=0.74
7460,2026-07-24_AM,POTATO_05,potato,2026-07-24T06:00:00,53.0,room,61,28,186,9.6,89,4.7,261,31.7,55.5,overripe,synthetic_v2,simulated; true spoil=0.75
7461,2026-07-24_PM,POTATO_05,potato,2026-07-24T18:00:00,53.5,room,63,31,186,11.6,90,5.9,278,31.7,51.5,overripe,synthetic_v2,simulated; true spoil=0.75
7462,2026-07-25_AM,POTATO_05,potato,2026-07-25T06:00:00,54.0,room,60,28,185,10.7,94,7.8,290,31.1,53.1,overripe,synthetic_v2,simulated; true spoil=0.75
7463,2026-07-25_PM,POTATO_05,potato,2026-07-25T18:00:00,54.5,room,67,27,198,11.5,93,6.4,268,33.4,50.7,overripe,synthetic_v2,simulated; true spoil=0.75
7464,2026-07-26_AM,POTATO_05,potato,2026-07-26T06:00:00,55.0,room,63,28,189,10.5,91,7.1,258,31.7,55.3,overripe,synthetic_v2,simulated; true spoil=0.76
7465,2026-07-26_PM,POTATO_05,potato,2026-07-26T18:00:00,55.5,room,66,26,201,10.7,91,7.7,270,32.1,56.9,overripe,synthetic_v2,simulated; true spoil=0.76
7466,2026-07-27_AM,POTATO_05,potato,2026-07-27T06:00:00,56.0,room,67,27,194,10.0,90,6.3,271,29.0,63.2,overripe,synthetic_v2,simulated; true spoil=0.76
7467,2026-07-27_PM,POTATO_05,potato,2026-07-27T18:00:00,56.5,room,64,26,191,11.4,89,5.8,250,32.6,50.7,overripe,synthetic_v2,simulated; true spoil=0.76
7468,2026-07-28_AM,POTATO_05,potato,2026-07-28T06:00:00,57.0,room,62,31,188,10.5,96,5.1,253,30.7,44.5,overripe,synthetic_v2,simulated; true spoil=0.77
7469,2026-07-28_PM,POTATO_05,potato,2026-07-28T18:00:00,57.5,room,67,29,198,12.1,101,7.7,274,34.1,47.0,overripe,synthetic_v2,simulated; true spoil=0.77
7470,2026-07-29_AM,POTATO_05,potato,2026-07-29T06:00:00,58.0,room,68,28,194,11.1,90,6.3,255,30.4,51.6,overripe,synthetic_v2,simulated; true spoil=0.77
7471,2026-07-29_PM,POTATO_05,potato,2026-07-29T18:00:00,58.5,room,62,29,183,10.8,90,6.8,266,31.4,50.7,overripe,synthetic_v2,simulated; true spoil=0.77
7472,2026-07-30_AM,POTATO_05,potato,2026-07-30T06:00:00,59.0,room,67,30,197,11.0,94,7.0,265,29.9,54.2,rotten,synthetic_v2,simulated; true spoil=0.78
7473,2026-07-30_PM,POTATO_05,potato,2026-07-30T18:00:00,59.5,room,64,30,205,12.3,96,6.1,254,33.1,59.3,rotten,synthetic_v2,simulated; true spoil=0.78
7474,2026-07-31_AM,POTATO_05,potato,2026-07-31T06:00:00,60.0,room,66,26,191,12.4,92,6.1,261,30.5,48.4,overripe,synthetic_v2,simulated; true spoil=0.78
7475,2026-07-31_PM,POTATO_05,potato,2026-07-31T18:00:00,60.5,room,69,26,202,10.7,86,5.6,278,29.5,54.8,overripe,synthetic_v2,simulated; true spoil=0.78
7476,2026-08-01_AM,POTATO_05,potato,2026-08-01T06:00:00,61.0,room,70,27,195,11.8,85,5.2,249,30.2,44.9,overripe,synthetic_v2,simulated; true spoil=0.79
7477,2026-08-01_PM,POTATO_05,potato,2026-08-01T18:00:00,61.5,room,68,34,203,11.9,102,8.0,255,31.4,56.1,overripe,synthetic_v2,simulated; true spoil=0.79
7478,2026-08-02_AM,POTATO_05,potato,2026-08-02T06:00:00,62.0,room,69,26,198,11.3,90,8.4,237,28.0,54.6,overripe,synthetic_v2,simulated; true spoil=0.79
7479,2026-08-02_PM,POTATO_05,potato,2026-08-02T18:00:00,62.5,room,78,28,211,12.5,100,6.5,274,30.7,59.4,overripe,synthetic_v2,simulated; true spoil=0.79
7480,2026-08-03_AM,POTATO_05,potato,2026-08-03T06:00:00,63.0,room,71,28,201,11.4,96,6.4,256,28.4,55.9,rotten,synthetic_v2,simulated; true spoil=0.80
7481,2026-08-03_PM,POTATO_05,potato,2026-08-03T18:00:00,63.5,room,70,27,197,12.4,93,6.5,240,29.0,56.3,rotten,synthetic_v2,simulated; true spoil=0.80
7482,2026-08-04_AM,POTATO_05,potato,2026-08-04T06:00:00,64.0,room,68,29,198,9.7,93,6.8,245,29.9,50.0,rotten,synthetic_v2,simulated; true spoil=0.80
7483,2026-08-04_PM,POTATO_05,potato,2026-08-04T18:00:00,64.5,room,71,25,203,12.1,90,7.4,243,30.4,59.9,rotten,synthetic_v2,simulated; true spoil=0.80
7484,2026-08-05_AM,POTATO_05,potato,2026-08-05T06:00:00,65.0,room,77,24,197,11.6,86,6.1,241,29.0,59.5,rotten,synthetic_v2,simulated; true spoil=0.81
7485,2026-08-05_PM,POTATO_05,potato,2026-08-05T18:00:00,65.5,room,70,23,203,9.5,90,7.3,233,29.2,53.8,rotten,synthetic_v2,simulated; true spoil=0.81
7486,2026-08-06_AM,POTATO_05,potato,2026-08-06T06:00:00,66.0,room,70,24,197,11.8,91,7.8,246,27.5,63.8,rotten,synthetic_v2,simulated; true spoil=0.81
7487,2026-08-06_PM,POTATO_05,potato,2026-08-06T18:00:00,66.5,room,73,27,199,9.1,98,6.7,241,29.2,53.7,rotten,synthetic_v2,simulated; true spoil=0.81
7488,2026-08-07_AM,POTATO_05,potato,2026-08-07T06:00:00,67.0,room,78,20,212,9.7,90,7.9,233,29.2,50.8,overripe,synthetic_v2,simulated; true spoil=0.82
7489,2026-08-07_PM,POTATO_05,potato,2026-08-07T18:00:00,67.5,room,75,30,208,12.3,92,5.4,262,28.1,53.0,overripe,synthetic_v2,simulated; true spoil=0.82
7490,2026-08-08_AM,POTATO_05,potato,2026-08-08T06:00:00,68.0,room,69,24,209,11.7,91,7.8,219,27.8,61.2,rotten,synthetic_v2,simulated; true spoil=0.82
7491,2026-08-08_PM,POTATO_05,potato,2026-08-08T18:00:00,68.5,room,78,26,208,9.6,94,6.6,232,28.9,54.3,rotten,synthetic_v2,simulated; true spoil=0.82
7492,2026-08-09_AM,POTATO_05,potato,2026-08-09T06:00:00,69.0,room,78,25,209,11.3,92,6.8,228,27.5,59.7,rotten,synthetic_v2,simulated; true spoil=0.82
7493,2026-08-09_PM,POTATO_05,potato,2026-08-09T18:00:00,69.5,room,72,21,206,12.4,89,8.2,249,28.5,55.1,rotten,synthetic_v2,simulated; true spoil=0.82
7494,2026-08-10_AM,POTATO_05,potato,2026-08-10T06:00:00,70.0,room,76,21,200,12.0,89,7.1,231,25.9,58.0,rotten,synthetic_v2,simulated; true spoil=0.83
7495,2026-08-10_PM,POTATO_05,potato,2026-08-10T18:00:00,70.5,room,75,25,209,11.1,100,6.8,265,29.8,60.4,rotten,synthetic_v2,simulated; true spoil=0.83
7496,2026-08-11_AM,POTATO_05,potato,2026-08-11T06:00:00,71.0,room,69,19,200,11.0,88,6.4,252,25.1,68.2,rotten,synthetic_v2,simulated; true spoil=0.83
7497,2026-08-11_PM,POTATO_05,potato,2026-08-11T18:00:00,71.5,room,72,20,207,12.4,89,5.9,225,27.1,70.8,rotten,synthetic_v2,simulated; true spoil=0.83
7498,2026-08-12_AM,POTATO_05,potato,2026-08-12T06:00:00,72.0,room,75,19,208,11.1,84,7.1,242,25.9,68.6,rotten,synthetic_v2,simulated; true spoil=0.84
7499,2026-08-12_PM,POTATO_05,potato,2026-08-12T18:00:00,72.5,room,77,21,208,11.7,87,7.7,239,25.3,62.3,rotten,synthetic_v2,simulated; true spoil=0.84
7500,2026-08-13_AM,POTATO_05,potato,2026-08-13T06:00:00,73.0,room,75,25,205,10.7,94,5.6,227,25.1,69.1,rotten,synthetic_v2,simulated; true spoil=0.84
7501,2026-08-13_PM,POTATO_05,potato,2026-08-13T18:00:00,73.5,room,74,21,200,11.3,91,5.7,237,25.7,70.0,rotten,synthetic_v2,simulated; true spoil=0.84
7502,2026-08-14_AM,POTATO_05,potato,2026-08-14T06:00:00,74.0,room,76,24,208,11.4,96,7.6,223,25.3,59.4,rotten,synthetic_v2,simulated; true spoil=0.84
7503,2026-08-14_PM,POTATO_05,potato,2026-08-14T18:00:00,74.5,room,79,20,211,12.7,94,7.5,212,26.6,64.0,rotten,synthetic_v2,simulated; true spoil=0.84
7504,2026-08-15_AM,POTATO_05,potato,2026-08-15T06:00:00,75.0,room,72,17,208,11.6,85,6.1,212,25.1,61.7,rotten,synthetic_v2,simulated; true spoil=0.85
7505,2026-08-15_PM,POTATO_05,potato,2026-08-15T18:00:00,75.5,room,76,24,207,13.2,93,7.3,229,25.5,70.4,rotten,synthetic_v2,simulated; true spoil=0.85
7506,2026-08-16_AM,POTATO_05,potato,2026-08-16T06:00:00,76.0,room,69,19,198,13.1,84,6.7,202,24.8,59.1,rotten,synthetic_v2,simulated; true spoil=0.85
7507,2026-08-16_PM,POTATO_05,potato,2026-08-16T18:00:00,76.5,room,73,18,200,12.4,86,7.7,228,25.8,66.0,rotten,synthetic_v2,simulated; true spoil=0.85
7508,2026-08-17_AM,POTATO_05,potato,2026-08-17T06:00:00,77.0,room,66,19,200,10.8,89,6.8,231,25.7,67.3,rotten,synthetic_v2,simulated; true spoil=0.85
7509,2026-08-17_PM,POTATO_05,potato,2026-08-17T18:00:00,77.5,room,73,19,204,11.9,90,7.0,228,24.9,63.3,rotten,synthetic_v2,simulated; true spoil=0.85
7510,2026-08-18_AM,POTATO_05,potato,2026-08-18T06:00:00,78.0,room,72,19,213,11.5,87,6.5,229,24.2,64.4,rotten,synthetic_v2,simulated; true spoil=0.86
7511,2026-08-18_PM,POTATO_05,potato,2026-08-18T18:00:00,78.5,room,75,20,223,12.8,86,4.5,203,25.8,67.2,rotten,synthetic_v2,simulated; true spoil=0.86
7512,2026-08-19_AM,POTATO_05,potato,2026-08-19T06:00:00,79.0,room,77,19,216,11.8,90,6.4,225,25.8,69.6,rotten,synthetic_v2,simulated; true spoil=0.86
7513,2026-08-19_PM,POTATO_05,potato,2026-08-19T18:00:00,79.5,room,69,23,208,9.7,93,7.0,221,27.0,68.6,rotten,synthetic_v2,simulated; true spoil=0.86
7514,2026-08-20_AM,POTATO_05,potato,2026-08-20T06:00:00,80.0,room,69,19,209,12.3,91,8.8,210,25.5,69.6,rotten,synthetic_v2,simulated; true spoil=0.86
7515,2026-08-20_PM,POTATO_05,potato,2026-08-20T18:00:00,80.5,room,69,20,214,12.8,91,5.9,236,26.2,69.1,rotten,synthetic_v2,simulated; true spoil=0.86
7516,2026-08-21_AM,POTATO_05,potato,2026-08-21T06:00:00,81.0,room,63,24,205,12.2,94,6.8,198,25.2,67.4,rotten,synthetic_v2,simulated; true spoil=0.87
7517,2026-08-21_PM,POTATO_05,potato,2026-08-21T18:00:00,81.5,room,64,23,202,12.4,95,5.4,217,27.6,69.5,rotten,synthetic_v2,simulated; true spoil=0.87
7518,2026-08-22_AM,POTATO_05,potato,2026-08-22T06:00:00,82.0,room,66,23,201,11.3,93,6.5,201,26.5,72.2,rotten,synthetic_v2,simulated; true spoil=0.87
7519,2026-08-22_PM,POTATO_05,potato,2026-08-22T18:00:00,82.5,room,66,17,204,9.9,87,6.3,208,26.3,66.8,rotten,synthetic_v2,simulated; true spoil=0.87
7520,2026-08-23_AM,POTATO_05,potato,2026-08-23T06:00:00,83.0,room,67,24,207,11.6,100,7.4,218,26.9,79.9,rotten,synthetic_v2,simulated; true spoil=0.87
7521,2026-08-23_PM,POTATO_05,potato,2026-08-23T18:00:00,83.5,room,70,25,212,11.6,95,7.1,206,27.6,68.5,rotten,synthetic_v2,simulated; true spoil=0.87
7522,2026-08-24_AM,POTATO_05,potato,2026-08-24T06:00:00,84.0,room,65,20,199,10.8,98,7.7,205,27.3,70.7,rotten,synthetic_v2,simulated; true spoil=0.88
7523,2026-08-24_PM,POTATO_05,potato,2026-08-24T18:00:00,84.5,room,67,24,204,10.9,97,6.3,220,26.0,63.4,rotten,synthetic_v2,simulated; true spoil=0.88
7524,2026-08-25_AM,POTATO_05,potato,2026-08-25T06:00:00,85.0,room,61,25,203,13.2,97,6.0,213,26.2,70.1,rotten,synthetic_v2,simulated; true spoil=0.88
7525,2026-08-25_PM,POTATO_05,potato,2026-08-25T18:00:00,85.5,room,65,25,208,11.7,100,7.7,222,26.6,72.6,rotten,synthetic_v2,simulated; true spoil=0.88
7526,2026-08-26_AM,POTATO_05,potato,2026-08-26T06:00:00,86.0,room,63,25,210,13.2,97,6.5,213,26.9,71.1,rotten,synthetic_v2,simulated; true spoil=0.88
7527,2026-08-26_PM,POTATO_05,potato,2026-08-26T18:00:00,86.5,room,63,23,212,12.5,98,7.8,215,29.6,68.9,rotten,synthetic_v2,simulated; true spoil=0.88
7528,2026-08-27_AM,POTATO_05,potato,2026-08-27T06:00:00,87.0,room,63,26,204,12.9,104,7.1,195,26.9,78.0,rotten,synthetic_v2,simulated; true spoil=0.88
7529,2026-08-27_PM,POTATO_05,potato,2026-08-27T18:00:00,87.5,room,72,25,212,10.2,97,7.5,238,28.2,63.9,rotten,synthetic_v2,simulated; true spoil=0.88
7530,2026-08-28_AM,POTATO_05,potato,2026-08-28T06:00:00,88.0,room,61,25,210,12.7,101,6.8,216,28.6,68.2,rotten,synthetic_v2,simulated; true spoil=0.89
7531,2026-08-28_PM,POTATO_05,potato,2026-08-28T18:00:00,88.5,room,67,28,213,12.0,107,7.1,208,29.8,71.3,rotten,synthetic_v2,simulated; true spoil=0.89
7532,2026-08-29_AM,POTATO_05,potato,2026-08-29T06:00:00,89.0,room,61,24,204,11.3,100,7.0,206,28.0,68.2,rotten,synthetic_v2,simulated; true spoil=0.89
7533,2026-08-29_PM,POTATO_05,potato,2026-08-29T18:00:00,89.5,room,70,26,210,11.4,104,7.4,210,27.6,79.7,rotten,synthetic_v2,simulated; true spoil=0.89
7534,2026-08-30_AM,POTATO_05,potato,2026-08-30T06:00:00,90.0,room,62,28,207,12.3,107,7.4,194,28.0,77.1,rotten,synthetic_v2,simulated; true spoil=0.89
7535,2026-08-30_PM,POTATO_05,potato,2026-08-30T18:00:00,90.5,room,62,26,216,12.2,107,6.5,208,29.6,77.7,rotten,synthetic_v2,simulated; true spoil=0.89
7536,2026-08-31_AM,POTATO_05,potato,2026-08-31T06:00:00,91.0,room,68,25,220,13.6,104,7.4,190,30.6,69.2,rotten,synthetic_v2,simulated; true spoil=0.89
7537,2026-08-31_PM,POTATO_05,potato,2026-08-31T18:00:00,91.5,room,66,26,216,12.5,101,7.6,180,29.7,61.4,rotten,synthetic_v2,simulated; true spoil=0.89
7538,2026-09-01_AM,POTATO_05,potato,2026-09-01T06:00:00,92.0,room,62,26,209,12.4,107,7.8,210,29.8,71.6,rotten,synthetic_v2,simulated; true spoil=0.90
7539,2026-09-01_PM,POTATO_05,potato,2026-09-01T18:00:00,92.5,room,69,28,222,14.2,112,6.8,189,31.6,71.8,rotten,synthetic_v2,simulated; true spoil=0.90
7540,2026-09-02_AM,POTATO_05,potato,2026-09-02T06:00:00,93.0,room,71,31,217,13.0,109,6.2,218,29.6,63.9,rotten,synthetic_v2,simulated; true spoil=0.90
7541,2026-09-02_PM,POTATO_05,potato,2026-09-02T18:00:00,93.5,room,71,31,222,13.0,114,8.4,199,30.8,72.6,rotten,synthetic_v2,simulated; true spoil=0.90
7542,2026-09-03_AM,POTATO_05,potato,2026-09-03T06:00:00,94.0,room,73,27,221,13.8,104,6.2,191,31.4,68.4,rotten,synthetic_v2,simulated; true spoil=0.90
7543,2026-09-03_PM,POTATO_05,potato,2026-09-03T18:00:00,94.5,room,77,25,230,13.0,107,7.2,217,30.7,59.1,rotten,synthetic_v2,simulated; true spoil=0.90
7544,2026-09-04_AM,POTATO_05,potato,2026-09-04T06:00:00,95.0,room,74,27,226,12.8,104,7.0,194,29.9,66.3,rotten,synthetic_v2,simulated; true spoil=0.90
7545,2026-09-04_PM,POTATO_05,potato,2026-09-04T18:00:00,95.5,room,74,27,226,12.6,113,7.9,216,33.6,64.8,rotten,synthetic_v2,simulated; true spoil=0.90
7546,2026-06-01_AM,POTATO_06,potato,2026-06-01T06:00:00,0.0,room,72,24,73,4.6,25,4.6,512,27.9,55.0,fresh,synthetic_v2,simulated; true spoil=0.08
7547,2026-06-01_PM,POTATO_06,potato,2026-06-01T18:00:00,0.5,room,71,24,72,5.1,27,2.7,506,29.7,52.9,fresh,synthetic_v2,simulated; true spoil=0.08
7548,2026-06-02_AM,POTATO_06,potato,2026-06-02T06:00:00,1.0,room,74,26,75,5.1,27,3.5,517,28.0,50.5,fresh,synthetic_v2,simulated; true spoil=0.11
7549,2026-06-02_PM,POTATO_06,potato,2026-06-02T18:00:00,1.5,room,72,27,73,4.6,30,4.6,489,30.9,62.9,fresh,synthetic_v2,simulated; true spoil=0.11
7550,2026-06-03_AM,POTATO_06,potato,2026-06-03T06:00:00,2.0,room,73,28,77,4.9,29,3.8,495,28.0,49.6,fresh,synthetic_v2,simulated; true spoil=0.14
7551,2026-06-03_PM,POTATO_06,potato,2026-06-03T18:00:00,2.5,room,73,30,78,4.8,30,4.0,487,30.3,64.8,fresh,synthetic_v2,simulated; true spoil=0.14
7552,2026-06-04_AM,POTATO_06,potato,2026-06-04T06:00:00,3.0,room,78,31,89,5.4,32,4.0,472,29.1,62.0,fresh,synthetic_v2,simulated; true spoil=0.17
7553,2026-06-04_PM,POTATO_06,potato,2026-06-04T18:00:00,3.5,room,73,27,80,4.4,30,3.5,486,30.3,62.8,fresh,synthetic_v2,simulated; true spoil=0.17
7554,2026-06-05_AM,POTATO_06,potato,2026-06-05T06:00:00,4.0,room,76,23,82,6.2,24,4.1,446,29.3,61.7,fresh,synthetic_v2,simulated; true spoil=0.19
7555,2026-06-05_PM,POTATO_06,potato,2026-06-05T18:00:00,4.5,room,72,26,85,5.8,29,4.0,445,30.8,62.7,fresh,synthetic_v2,simulated; true spoil=0.19
7556,2026-06-06_AM,POTATO_06,potato,2026-06-06T06:00:00,5.0,room,72,30,91,6.6,32,5.1,456,30.5,67.7,fresh,synthetic_v2,simulated; true spoil=0.22
